
=======================================
          Commercial License
         Artelys Knitro 12.2.0
=======================================

Knitro presolve eliminated 0 variables and 0 constraints.

bar_feasible:            3
bar_penaltyrule:         1
cg_maxit:               50
derivcheck_tol:          0.0001
feastol:                 0.0001
feastol_abs:             0.0001
initpenalty              1
maxit:                   2000
opttol:                  0.0001
outlev:                  3
outmode:                 2
par_concurrent_evals:    0
Knitro changing algorithm from AUTO to 1.
Knitro changing bar_initpt from AUTO to 3.
Knitro changing bar_murule from AUTO to 4.
Knitro changing bar_penaltycons from AUTO to 2.
Knitro changing bar_switchrule from AUTO to 0.
Knitro changing linesearch from AUTO to 1.
Knitro changing linsolver from AUTO to 5.

Problem Characteristics                                 (   Presolved)
-----------------------
Objective goal:  Minimize
Objective type:  general
Number of variables:                               7602 (        7602)
    bounded below only:                               0 (           0)
    bounded above only:                               0 (           0)
    bounded below and above:                       7602 (        7602)
    fixed:                                            0 (           0)
    free:                                             0 (           0)
Number of constraints:                             6848 (       13696)
    linear equalities:                                0 (           0)
    quadratic equalities:                             0 (           0)
    gen. nonlinear equalities:                        0 (           0)
    linear one-sided inequalities:                    0 (           0)
    quadratic one-sided inequalities:                 0 (           0)
    gen. nonlinear one-sided inequalities:            0 (       13696)
    linear two-sided inequalities:                    0 (           0)
    quadratic two-sided inequalities:                 0 (           0)
    gen. nonlinear two-sided inequalities:         6848 (           0)
Number of nonzeros in Jacobian:                  239440 (      478880)
Number of nonzeros in Hessian:                        0 (           0)

  Iter      Objective      FeasError   OptError    ||Step||    CGits 
    1139    6.844263e+01   2.293e-02   1.356e+02   7.423e-02        4
    1140    6.840434e+01   2.246e-02   1.355e+02   6.410e-02        1
    1141    6.839817e+01   2.181e-02   1.355e+02   6.296e-02        2
    1142    6.836688e+01   2.102e-02   1.355e+02   6.287e-02        2
    1143    6.835915e+01   2.044e-02   1.354e+02   6.440e-02        2
    1144    6.832464e+01   2.014e-02   1.354e+02   6.750e-02        2
    1145    6.831902e+01   2.053e-02   1.354e+02   7.195e-02        2
    1146    6.828013e+01   2.145e-02   1.353e+02   7.710e-02        1
    1147    6.827041e+01   2.110e-02   1.353e+02   2.478e-02        0
    1148    6.827052e+01   2.070e-02   1.353e+02   4.237e-02        3
    1149    6.821110e+01   2.014e-02   1.352e+02   1.665e-01        0
    1150    6.819761e+01   1.565e-02   1.352e+02   1.244e-01        1
    1151    6.800695e+01   1.056e-02   1.349e+02   2.361e-01        3
    1152    6.806641e+01   1.108e-02   1.350e+02   4.464e-02        5
    1153    6.804079e+01   1.080e-02   1.350e+02   1.228e-01        0
    1154    6.807433e+01   9.950e-03   1.351e+02   5.114e-02        1
    1155    6.806472e+01   9.853e-03   1.351e+02   5.683e-02        0
    1156    6.806091e+01   1.059e-02   1.350e+02   1.063e-01        1
    1157    6.804869e+01   1.040e-02   1.350e+02   2.399e-02        4
    1158    6.804490e+01   1.037e-02   1.350e+02   2.223e-02        0
    1159    6.803090e+01   1.016e-02   1.350e+02   3.060e-02        1
    1160    6.801002e+01   8.915e-03   1.350e+02   5.046e-02        1
    1161    6.797732e+01   8.056e-03   1.349e+02   1.076e-01        1
    1162    6.796933e+01   8.591e-03   1.349e+02   4.142e-02        4
    1163    6.795758e+01   7.902e-03   1.349e+02   2.823e-02        1
    1164    6.794120e+01   6.871e-03   1.349e+02   5.643e-02        1
    1165    6.789942e+01   6.304e-03   1.348e+02   1.212e-01        1
    1166    6.789493e+01   6.369e-03   1.348e+02   2.417e-02        5
    1167    6.788639e+01   6.111e-03   1.348e+02   3.396e-02        1
    1168    6.786261e+01   5.606e-03   1.348e+02   6.639e-02        1
    1169    6.785970e+01   5.597e-03   1.348e+02   8.637e-03        0
    1170    6.785789e+01   5.464e-03   1.348e+02   8.013e-03        1
    1171    6.785400e+01   5.288e-03   1.348e+02   1.492e-02        1
    1172    6.784543e+01   4.885e-03   1.348e+02   2.816e-02        1
    1173    6.782565e+01   4.164e-03   1.347e+02   5.705e-02        1
    1174    6.778908e+01   3.784e-03   1.347e+02   1.202e-01        1
    1175    6.777918e+01   3.996e-03   1.347e+02   2.373e-02        4
    1176    6.777329e+01   3.772e-03   1.347e+02   1.564e-02        1
    1177    6.776218e+01   3.450e-03   1.346e+02   3.101e-02        1
    1178    6.774042e+01   2.871e-03   1.346e+02   6.333e-02        1
    1179    6.769038e+01   2.260e-03   1.345e+02   1.329e-01        1
    1180    6.768875e+01   2.259e-03   1.345e+02   4.132e-03        0
    1181    6.768816e+01   2.215e-03   1.345e+02   2.159e-03        1
    1182    6.768546e+01   2.213e-03   1.345e+02   6.795e-03        0
    1183    6.768148e+01   2.215e-03   1.345e+02   1.448e-02        1
    1184    6.767328e+01   2.121e-03   1.345e+02   2.538e-02        1
    1185    6.765452e+01   2.033e-03   1.345e+02   5.037e-02        1
    1186    6.761775e+01   1.916e-03   1.344e+02   1.043e-01        1
    1187    6.761092e+01   1.892e-03   1.344e+02   1.694e-02        4
    1188    6.760057e+01   1.861e-03   1.344e+02   2.686e-02        1
    1189    6.758085e+01   1.826e-03   1.344e+02   5.369e-02        1
    1190    6.755920e+01   1.791e-03   1.343e+02   5.577e-02        2
    1191    6.754931e+01   1.777e-03   1.343e+02   2.979e-02        2
    1192    6.753825e+01   1.760e-03   1.343e+02   2.859e-02        1
    1193    6.753712e+01   1.778e-03   1.343e+02   2.992e-03        0
    1194    6.753494e+01   1.761e-03   1.343e+02   6.172e-03        1
    1195    6.753056e+01   1.737e-03   1.343e+02   1.233e-02        1
    1196    6.752150e+01   1.701e-03   1.343e+02   2.476e-02        1
    1197    6.750284e+01   1.642e-03   1.343e+02   5.012e-02        1
    1198    6.746426e+01   1.568e-03   1.342e+02   1.026e-01        1
    1199    6.744322e+01   1.529e-03   1.342e+02   5.363e-02        2
    1200    6.743835e+01   1.518e-03   1.342e+02   1.432e-02        3
    1201    6.742852e+01   1.505e-03   1.341e+02   2.653e-02        1
    1202    6.741824e+01   1.492e-03   1.341e+02   2.664e-02        1
    1203    6.740809e+01   1.480e-03   1.341e+02   2.681e-02        1
    1204    6.740757e+01   1.487e-03   1.341e+02   1.078e-03        0
    1205    6.740743e+01   1.479e-03   1.341e+02   3.805e-04        1
    1206    6.740642e+01   1.470e-03   1.341e+02   2.666e-03        1
    1207    6.740440e+01   1.459e-03   1.341e+02   5.341e-03        1
    1208    6.740035e+01   1.443e-03   1.341e+02   1.071e-02        1
    1209    6.739219e+01   1.421e-03   1.341e+02   2.154e-02        1
    1210    6.738392e+01   1.398e-03   1.341e+02   2.167e-02        1
    1211    6.737555e+01   1.379e-03   1.341e+02   2.179e-02        1
    1212    6.736712e+01   1.360e-03   1.340e+02   2.191e-02        1
    1213    6.735862e+01   1.344e-03   1.340e+02   2.202e-02        1
    1214    6.735005e+01   1.329e-03   1.340e+02   2.214e-02        1
    1215    6.734942e+01   1.338e-03   1.340e+02   1.993e-03        0
    1216    6.734929e+01   1.331e-03   1.340e+02   3.236e-04        1
    1217    6.734840e+01   1.322e-03   1.340e+02   2.269e-03        1
    1218    6.734660e+01   1.313e-03   1.340e+02   4.545e-03        1
    1219    6.734300e+01   1.298e-03   1.340e+02   9.111e-03        1
    1220    6.733940e+01   1.285e-03   1.340e+02   9.134e-03        1
    1221    6.733579e+01   1.271e-03   1.340e+02   9.156e-03        1
    1222    6.733217e+01   1.259e-03   1.340e+02   9.178e-03        1
    1223    6.732853e+01   1.246e-03   1.340e+02   9.199e-03        1
    1224    6.732490e+01   1.235e-03   1.340e+02   9.220e-03        1
    1225    6.732124e+01   1.223e-03   1.340e+02   9.240e-03        1
    1226    6.732019e+01   1.238e-03   1.340e+02   3.259e-03        0
    1227    6.731998e+01   1.231e-03   1.340e+02   5.528e-04        1
    1228    6.731955e+01   1.224e-03   1.340e+02   1.107e-03        1
    1229    6.731869e+01   1.216e-03   1.340e+02   2.216e-03        1
    1230    6.731697e+01   1.205e-03   1.340e+02   4.439e-03        1
    1231    6.731352e+01   1.192e-03   1.340e+02   8.895e-03        1
    1232    6.731005e+01   1.177e-03   1.340e+02   8.914e-03        1
    1233    6.730657e+01   1.164e-03   1.340e+02   8.932e-03        1
    1234    6.730307e+01   1.151e-03   1.339e+02   8.949e-03        1
    1235    6.729957e+01   1.139e-03   1.339e+02   8.965e-03        1
    1236    6.729605e+01   1.127e-03   1.339e+02   8.981e-03        1
    1237    6.729569e+01   1.132e-03   1.339e+02   1.147e-03        0
    1238    6.729558e+01   1.126e-03   1.339e+02   2.738e-04        1
    1239    6.729528e+01   1.131e-03   1.339e+02   9.074e-04        0
    1240    6.729507e+01   1.103e-03   1.339e+02   5.437e-04        1
    1241    6.729359e+01   1.096e-03   1.339e+02   3.814e-03        1
    1242    6.729064e+01   1.080e-03   1.339e+02   7.643e-03        1
    1243    6.728767e+01   1.071e-03   1.339e+02   7.659e-03        1
    1244    6.728470e+01   1.056e-03   1.339e+02   7.672e-03        1
    1245    6.728170e+01   1.047e-03   1.339e+02   7.686e-03        1
    1246    6.727870e+01   1.033e-03   1.339e+02   7.698e-03        1
    1247    6.727569e+01   1.025e-03   1.339e+02   7.711e-03        1
    1248    6.727267e+01   1.012e-03   1.339e+02   7.722e-03        1
    1249    6.726964e+01   1.005e-03   1.339e+02   7.735e-03        1
    1250    6.726908e+01   1.012e-03   1.339e+02   1.681e-03        0
    1251    6.726871e+01   9.782e-04   1.339e+02   9.393e-04        1
    1252    6.726614e+01   9.707e-04   1.339e+02   6.593e-03        1
    1253    6.726356e+01   9.593e-04   1.339e+02   6.607e-03        1
    1254    6.726097e+01   9.521e-04   1.339e+02   6.617e-03        1
    1255    6.725837e+01   9.410e-04   1.339e+02   6.627e-03        1
    1256    6.725576e+01   9.343e-04   1.339e+02   6.636e-03        1
    1257    6.725315e+01   9.239e-04   1.339e+02   6.645e-03        1
    1258    6.725053e+01   9.177e-04   1.339e+02   6.653e-03        1
    1259    6.724791e+01   9.080e-04   1.339e+02   6.661e-03        1
    1260    6.724528e+01   9.023e-04   1.339e+02   6.670e-03        1
    1261    6.724431e+01   9.144e-04   1.339e+02   2.900e-03        0
    1262    6.724365e+01   9.084e-04   1.339e+02   1.613e-03        1
    1263    6.724233e+01   9.018e-04   1.339e+02   3.229e-03        1
    1264    6.723969e+01   8.922e-04   1.338e+02   6.465e-03        1
    1265    6.723705e+01   8.836e-04   1.338e+02   6.471e-03        1
    1266    6.723441e+01   8.745e-04   1.338e+02   6.478e-03        1
    1267    6.723177e+01   8.666e-04   1.338e+02   6.484e-03        1
    1268    6.722913e+01   8.583e-04   1.338e+02   6.491e-03        1
    1269    6.722649e+01   8.509e-04   1.338e+02   6.498e-03        1
    1270    6.722384e+01   8.432e-04   1.338e+02   6.504e-03        1
    1271    6.722120e+01   8.365e-04   1.338e+02   6.511e-03        1
    1272    6.722071e+01   8.427e-04   1.338e+02   1.512e-03        0
    1273    6.722038e+01   8.375e-04   1.338e+02   7.972e-04        1
    1274    6.721973e+01   8.328e-04   1.338e+02   1.595e-03        1
    1275    6.721842e+01   8.264e-04   1.338e+02   3.192e-03        1
    1276    6.721712e+01   8.208e-04   1.338e+02   3.194e-03        1
    1277    6.721581e+01   8.144e-04   1.338e+02   3.196e-03        1
    1278    6.721451e+01   8.091e-04   1.338e+02   3.198e-03        1
    1279    6.721320e+01   8.030e-04   1.338e+02   3.200e-03        1
    1280    6.721190e+01   7.978e-04   1.338e+02   3.202e-03        1
    1281    6.721059e+01   7.919e-04   1.338e+02   3.204e-03        1
    1282    6.720929e+01   7.870e-04   1.338e+02   3.206e-03        1
    1283    6.720903e+01   7.904e-04   1.338e+02   8.237e-04        0
    1284    6.720887e+01   7.860e-04   1.338e+02   3.954e-04        1
    1285    6.720854e+01   7.820e-04   1.338e+02   7.911e-04        1
    1286    6.720789e+01   7.772e-04   1.338e+02   1.583e-03        1
    1287    6.720658e+01   7.719e-04   1.338e+02   3.168e-03        1
    1288    6.720527e+01   7.662e-04   1.338e+02   3.170e-03        1
    1289    6.720397e+01   7.612e-04   1.338e+02   3.172e-03        1
    1290    6.720266e+01   7.557e-04   1.338e+02   3.173e-03        1
    1291    6.720135e+01   7.509e-04   1.338e+02   3.175e-03        1
    1292    6.720005e+01   7.456e-04   1.338e+02   3.177e-03        1
    1293    6.719874e+01   7.410e-04   1.338e+02   3.178e-03        1
    1294    6.719853e+01   7.438e-04   1.338e+02   6.856e-04        0
    1295    6.719837e+01   7.395e-04   1.338e+02   3.929e-04        1
    1296    6.719804e+01   7.359e-04   1.338e+02   7.861e-04        1
    1297    6.719740e+01   7.313e-04   1.338e+02   1.573e-03        1
    1298    6.719610e+01   7.267e-04   1.338e+02   3.147e-03        1
    1299    6.719481e+01   7.213e-04   1.338e+02   3.149e-03        1
    1300    6.719351e+01   7.169e-04   1.338e+02   3.151e-03        1
    1301    6.719222e+01   7.117e-04   1.338e+02   3.152e-03        1
    1302    6.719093e+01   7.075e-04   1.338e+02   3.154e-03        1
    1303    6.718963e+01   7.026e-04   1.338e+02   3.156e-03        1
    1304    6.718834e+01   6.986e-04   1.338e+02   3.157e-03        1
    1305    6.718791e+01   7.041e-04   1.338e+02   1.354e-03        0
    1306    6.718759e+01   6.996e-04   1.338e+02   7.801e-04        1
    1307    6.718694e+01   6.959e-04   1.338e+02   1.561e-03        1
    1308    6.718565e+01   6.907e-04   1.338e+02   3.123e-03        1
    1309    6.718436e+01   6.864e-04   1.338e+02   3.125e-03        1
    1310    6.718307e+01   6.812e-04   1.338e+02   3.126e-03        1
    1311    6.718178e+01   6.772e-04   1.338e+02   3.128e-03        1
    1312    6.718049e+01   6.722e-04   1.337e+02   3.129e-03        1
    1313    6.717920e+01   6.684e-04   1.337e+02   3.131e-03        1
    1314    6.717791e+01   6.637e-04   1.337e+02   3.132e-03        1
    1315    6.717663e+01   6.600e-04   1.337e+02   3.134e-03        1
    1316    6.717620e+01   6.655e-04   1.337e+02   1.375e-03        0
    1317    6.717588e+01   6.612e-04   1.337e+02   7.726e-04        1
    1318    6.717525e+01   6.578e-04   1.337e+02   1.546e-03        1
    1319    6.717398e+01   6.528e-04   1.337e+02   3.093e-03        1
    1320    6.717271e+01   6.488e-04   1.337e+02   3.095e-03        1
    1321    6.717144e+01   6.438e-04   1.337e+02   3.096e-03        1
    1322    6.717017e+01   6.401e-04   1.337e+02   3.098e-03        1
    1323    6.716890e+01   6.353e-04   1.337e+02   3.099e-03        1
    1324    6.716763e+01   6.318e-04   1.337e+02   3.101e-03        1
    1325    6.716636e+01   6.273e-04   1.337e+02   3.102e-03        1
    1326    6.716509e+01   6.239e-04   1.337e+02   3.104e-03        1
    1327    6.716492e+01   6.262e-04   1.337e+02   5.710e-04        0
    1328    6.716476e+01   6.222e-04   1.337e+02   3.849e-04        1
    1329    6.716444e+01   6.194e-04   1.337e+02   7.700e-04        1
    1330    6.716381e+01   6.153e-04   1.337e+02   1.540e-03        1
    1331    6.716255e+01   6.120e-04   1.337e+02   3.083e-03        1
    1332    6.716129e+01   6.075e-04   1.337e+02   3.084e-03        1
    1333    6.716003e+01   6.043e-04   1.337e+02   3.085e-03        1
    1334    6.715877e+01   6.000e-04   1.337e+02   3.087e-03        1
    1335    6.715751e+01   5.970e-04   1.337e+02   3.088e-03        1
    1336    6.715625e+01   5.929e-04   1.337e+02   3.090e-03        1
    1337    6.715498e+01   5.901e-04   1.337e+02   3.091e-03        1
    1338    6.715497e+01   5.903e-04   1.337e+02   5.241e-05        0
    1339    6.715495e+01   5.859e-04   1.337e+02   4.806e-05        1
    1340    6.715475e+01   5.877e-04   1.337e+02   3.365e-04        0
    1341    6.715448e+01   5.854e-04   1.337e+02   6.709e-04        1
    1342    6.715393e+01   5.793e-04   1.337e+02   1.342e-03        1
    1343    6.715284e+01   5.770e-04   1.337e+02   2.686e-03        1
    1344    6.715174e+01   5.710e-04   1.337e+02   2.687e-03        1
    1345    6.715065e+01   5.688e-04   1.337e+02   2.688e-03        1
    1346    6.714956e+01   5.629e-04   1.337e+02   2.689e-03        1
    1347    6.714846e+01   5.610e-04   1.337e+02   2.690e-03        1
    1348    6.714737e+01   5.552e-04   1.337e+02   2.691e-03        1
    1349    6.714627e+01   5.534e-04   1.337e+02   2.693e-03        1
    1350    6.714518e+01   5.479e-04   1.337e+02   2.694e-03        1
    1351    6.714494e+01   5.509e-04   1.337e+02   6.848e-04        0
    1352    6.714467e+01   5.490e-04   1.337e+02   6.679e-04        1
    1353    6.714412e+01   5.422e-04   1.337e+02   1.336e-03        1
    1354    6.714304e+01   5.404e-04   1.337e+02   2.674e-03        1
    1355    6.714195e+01   5.339e-04   1.337e+02   2.675e-03        1
    1356    6.714142e+01   5.423e-04   1.337e+02   3.164e-03        0
    1357    6.714088e+01   5.402e-04   1.337e+02   1.325e-03        1
    1358    6.713978e+01   5.314e-04   1.337e+02   2.651e-03        1
    1359    6.713758e+01   5.289e-04   1.337e+02   5.306e-03        1
    1360    6.713539e+01   5.200e-04   1.337e+02   5.310e-03        1
    1361    6.713319e+01   5.180e-04   1.337e+02   5.314e-03        1
    1362    6.713100e+01   5.097e-04   1.337e+02   5.318e-03        1
    1363    6.712880e+01   5.082e-04   1.337e+02   5.322e-03        1
    1364    6.712661e+01   5.005e-04   1.337e+02   5.326e-03        1
    1365    6.712441e+01   4.994e-04   1.337e+02   5.330e-03        1
    1366    6.712221e+01   4.922e-04   1.337e+02   5.334e-03        1
    1367    6.712201e+01   4.947e-04   1.337e+02   5.963e-04        0
    1368    6.712175e+01   4.932e-04   1.337e+02   6.579e-04        1
    1369    6.712121e+01   4.839e-04   1.337e+02   1.316e-03        1
    1370    6.712013e+01   4.826e-04   1.337e+02   2.634e-03        1
    1371    6.711906e+01   4.742e-04   1.336e+02   2.635e-03        1
    1372    6.711798e+01   4.731e-04   1.336e+02   2.636e-03        1
    1373    6.711691e+01   4.648e-04   1.336e+02   2.637e-03        1
    1374    6.711583e+01   4.639e-04   1.336e+02   2.639e-03        1
    1375    6.711476e+01   4.556e-04   1.336e+02   2.640e-03        1
    1376    6.711418e+01   4.638e-04   1.336e+02   2.773e-03        0
    1377    6.711366e+01   4.623e-04   1.336e+02   1.308e-03        1
    1378    6.711262e+01   4.485e-04   1.336e+02   2.617e-03        1
    1379    6.711053e+01   4.478e-04   1.336e+02   5.240e-03        1
    1380    6.710844e+01   4.366e-04   1.336e+02   5.244e-03        1
    1381    6.710634e+01   4.363e-04   1.336e+02   5.248e-03        1
    1382    6.710424e+01   4.258e-04   1.336e+02   5.251e-03        1
    1383    6.710213e+01   4.260e-04   1.336e+02   5.255e-03        1
    1384    6.710001e+01   4.161e-04   1.336e+02   5.259e-03        1
    1385    6.709790e+01   4.167e-04   1.336e+02   5.263e-03        1
    1386    6.709577e+01   4.075e-04   1.336e+02   5.267e-03        1
    1387    6.709536e+01   4.129e-04   1.336e+02   1.276e-03        0
    1388    6.709484e+01   4.119e-04   1.336e+02   1.300e-03        1
    1389    6.709380e+01   3.928e-04   1.336e+02   2.601e-03        1
    1390    6.709172e+01   3.938e-04   1.336e+02   5.209e-03        1
    1391    6.708964e+01   3.821e-04   1.336e+02   5.212e-03        1
    1392    6.708756e+01   3.834e-04   1.336e+02   5.217e-03        1
    1393    6.708546e+01   3.749e-04   1.336e+02   5.220e-03        1
    1394    6.708337e+01   3.765e-04   1.336e+02   5.226e-03        1
    1395    6.708126e+01   3.710e-04   1.336e+02   5.229e-03        1
    1396    6.707916e+01   3.727e-04   1.336e+02   5.232e-03        1
    1397    6.707704e+01   3.694e-04   1.336e+02   5.235e-03        1
    1398    6.707658e+01   3.758e-04   1.336e+02   1.432e-03        0
    1399    6.707607e+01   3.749e-04   1.336e+02   1.291e-03        1
    1400    6.707557e+01   3.679e-04   1.336e+02   1.291e-03        1
    1401    6.707456e+01   3.676e-04   1.336e+02   2.583e-03        1
    1402    6.707355e+01   3.613e-04   1.336e+02   2.584e-03        1
    1403    6.707254e+01   3.612e-04   1.336e+02   2.585e-03        1
    1404    6.707153e+01   3.550e-04   1.336e+02   2.586e-03        1
    1405    6.707051e+01   3.550e-04   1.336e+02   2.587e-03        1
    1406    6.706950e+01   3.489e-04   1.336e+02   2.588e-03        1
    1407    6.706848e+01   3.490e-04   1.336e+02   2.589e-03        1
    1408    6.706746e+01   3.430e-04   1.336e+02   2.589e-03        1
    1409    6.706735e+01   3.447e-04   1.336e+02   3.958e-04        0
    1410    6.706722e+01   3.438e-04   1.336e+02   3.217e-04        1
    1411    6.706696e+01   3.320e-04   1.336e+02   6.434e-04        1
    1412    6.706645e+01   3.318e-04   1.336e+02   1.287e-03        1
    1413    6.706542e+01   3.238e-04   1.336e+02   2.576e-03        1
    1414    6.706439e+01   3.244e-04   1.336e+02   2.577e-03        1
    1415    6.706335e+01   3.172e-04   1.336e+02   2.578e-03        1
    1416    6.706232e+01   3.180e-04   1.336e+02   2.579e-03        1
    1417    6.706129e+01   3.113e-04   1.336e+02   2.580e-03        1
    1418    6.706025e+01   3.122e-04   1.336e+02   2.581e-03        1
    1419    6.705922e+01   3.068e-04   1.336e+02   2.582e-03        1
    1420    6.705899e+01   3.102e-04   1.336e+02   7.626e-04        0
    1421    6.705873e+01   3.096e-04   1.336e+02   6.415e-04        1
    1422    6.705822e+01   2.980e-04   1.336e+02   1.283e-03        1
    1423    6.705719e+01   2.990e-04   1.335e+02   2.568e-03        1
    1424    6.705617e+01   2.928e-04   1.335e+02   2.569e-03        1
    1425    6.705514e+01   2.939e-04   1.335e+02   2.570e-03        1
    1426    6.705411e+01   2.899e-04   1.335e+02   2.571e-03        1
    1427    6.705307e+01   2.910e-04   1.335e+02   2.572e-03        1
    1428    6.705204e+01   2.881e-04   1.335e+02   2.572e-03        1
    1429    6.705149e+01   2.957e-04   1.335e+02   2.956e-03        0
    1430    6.705098e+01   2.954e-04   1.335e+02   1.276e-03        1
    1431    6.705047e+01   2.908e-04   1.335e+02   1.276e-03        1
    1432    6.704996e+01   2.906e-04   1.335e+02   1.277e-03        1
    1433    6.704946e+01   2.867e-04   1.335e+02   1.277e-03        1
    1434    6.704895e+01   2.866e-04   1.335e+02   1.277e-03        1
    1435    6.704844e+01   2.827e-04   1.335e+02   1.277e-03        1
    1436    6.704821e+01   2.859e-04   1.335e+02   1.657e-03        0
    1437    6.704796e+01   2.853e-04   1.335e+02   6.364e-04        1
    1438    6.704746e+01   2.786e-04   1.335e+02   1.273e-03        1
    1439    6.704708e+01   2.830e-04   1.335e+02   3.762e-03        0
    1440    6.704658e+01   2.827e-04   1.335e+02   1.269e-03        1
    1441    6.704607e+01   2.686e-04   1.335e+02   1.269e-03        1
    1442    6.704506e+01   2.694e-04   1.335e+02   2.540e-03        1
    1443    6.704405e+01   2.615e-04   1.335e+02   2.541e-03        1
    1444    6.704303e+01   2.624e-04   1.335e+02   2.542e-03        1
    1445    6.704201e+01   2.577e-04   1.335e+02   2.543e-03        1
    1446    6.704100e+01   2.587e-04   1.335e+02   2.544e-03        1
    1447    6.703998e+01   2.558e-04   1.335e+02   2.544e-03        1
    1448    6.703895e+01   2.569e-04   1.335e+02   2.545e-03        1
    1449    6.703793e+01   2.542e-04   1.335e+02   2.546e-03        1
    1450    6.703788e+01   2.549e-04   1.335e+02   1.540e-04        0
    1451    6.703782e+01   2.542e-04   1.335e+02   1.585e-04        1
    1452    6.703769e+01   2.487e-04   1.335e+02   3.170e-04        1
    1453    6.703754e+01   2.510e-04   1.335e+02   6.007e-04        0
    1454    6.703741e+01   2.504e-04   1.335e+02   3.160e-04        1
    1455    6.703716e+01   2.382e-04   1.335e+02   6.321e-04        1
    1456    6.703666e+01   2.386e-04   1.335e+02   1.265e-03        1
    1457    6.703566e+01   2.315e-04   1.335e+02   2.530e-03        1
    1458    6.703465e+01   2.329e-04   1.335e+02   2.532e-03        1
    1459    6.703364e+01   2.285e-04   1.335e+02   2.532e-03        1
    1460    6.703263e+01   2.300e-04   1.335e+02   2.533e-03        1
    1461    6.703161e+01   2.272e-04   1.335e+02   2.534e-03        1
    1462    6.703060e+01   2.287e-04   1.335e+02   2.535e-03        1
    1463    6.702958e+01   2.261e-04   1.335e+02   2.535e-03        1
    1464    6.702940e+01   2.287e-04   1.335e+02   5.950e-04        0
    1465    6.702915e+01   2.284e-04   1.335e+02   6.296e-04        1
    1466    6.702864e+01   2.235e-04   1.335e+02   1.259e-03        1
    1467    6.702814e+01   2.238e-04   1.335e+02   1.260e-03        1
    1468    6.702763e+01   2.198e-04   1.335e+02   1.260e-03        1
    1469    6.702712e+01   2.202e-04   1.335e+02   1.260e-03        1
    1470    6.702662e+01   2.161e-04   1.335e+02   1.260e-03        1
    1471    6.702611e+01   2.166e-04   1.335e+02   1.261e-03        1
    1472    6.702560e+01   2.126e-04   1.335e+02   1.261e-03        1
    1473    6.702509e+01   2.131e-04   1.335e+02   1.261e-03        1
    1474    6.702458e+01   2.091e-04   1.335e+02   1.261e-03        1
    1475    6.702440e+01   2.117e-04   1.335e+02   5.664e-04        0
    1476    6.702414e+01   2.116e-04   1.335e+02   6.289e-04        1
    1477    6.702364e+01   2.027e-04   1.335e+02   1.258e-03        1
    1478    6.702262e+01   2.046e-04   1.335e+02   2.517e-03        1
    1479    6.702161e+01   1.989e-04   1.335e+02   2.518e-03        1
    1480    6.702059e+01   2.009e-04   1.335e+02   2.519e-03        1
    1481    6.701957e+01   1.960e-04   1.335e+02   2.519e-03        1
    1482    6.701855e+01   1.981e-04   1.335e+02   2.520e-03        1
    1483    6.701752e+01   1.944e-04   1.335e+02   2.521e-03        1
    1484    6.701650e+01   1.966e-04   1.335e+02   2.522e-03        1
    1485    6.701547e+01   1.949e-04   1.335e+02   2.522e-03        1
    1486    6.701527e+01   1.978e-04   1.335e+02   6.591e-04        0
    1487    6.701502e+01   1.978e-04   1.335e+02   6.271e-04        1
    1488    6.701476e+01   1.945e-04   1.335e+02   6.272e-04        1
    1489    6.701426e+01   1.951e-04   1.335e+02   1.255e-03        1
    1490    6.701375e+01   1.924e-04   1.335e+02   1.255e-03        1
    1491    6.701325e+01   1.930e-04   1.335e+02   1.255e-03        1
    1492    6.701274e+01   1.903e-04   1.335e+02   1.255e-03        1
    1493    6.701224e+01   1.910e-04   1.335e+02   1.255e-03        1
    1494    6.701173e+01   1.882e-04   1.335e+02   1.255e-03        1
    1495    6.701122e+01   1.890e-04   1.335e+02   1.256e-03        1
    1496    6.701072e+01   1.863e-04   1.335e+02   1.256e-03        1
    1497    6.701067e+01   1.870e-04   1.335e+02   1.511e-04        0
    1498    6.701060e+01   1.865e-04   1.335e+02   1.566e-04        1
    1499    6.701048e+01   1.807e-04   1.335e+02   3.132e-04        1
    1500    6.701022e+01   1.809e-04   1.335e+02   6.265e-04        1
    1501    6.700971e+01   1.777e-04   1.335e+02   1.253e-03        1
    1502    6.700921e+01   1.786e-04   1.335e+02   1.253e-03        1
    1503    6.700870e+01   1.753e-04   1.335e+02   1.254e-03        1
    1504    6.700819e+01   1.762e-04   1.335e+02   1.254e-03        1
    1505    6.700768e+01   1.730e-04   1.335e+02   1.254e-03        1
    1506    6.700717e+01   1.740e-04   1.335e+02   1.254e-03        1
    1507    6.700666e+01   1.711e-04   1.335e+02   1.254e-03        1
    1508    6.700663e+01   1.714e-04   1.335e+02   7.558e-05        0
    1509    6.700660e+01   1.710e-04   1.335e+02   7.823e-05        1
    1510    6.700654e+01   1.599e-04   1.335e+02   1.565e-04        1
    1511    6.700609e+01   1.610e-04   1.335e+02   1.096e-03        1
    1512    6.700565e+01   1.580e-04   1.335e+02   1.096e-03        1
    1513    6.700537e+01   1.618e-04   1.335e+02   1.369e-03        0
    1514    6.700515e+01   1.620e-04   1.335e+02   5.467e-04        1
    1515    6.700493e+01   1.600e-04   1.335e+02   5.467e-04        1
